set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,db_set_code_other,db_set_name_other,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ebfeab93-afd2-4a94-9b63-b72c5feec9fc,010,Foongus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1fe0449f-c111-4513-a61b-e143fab0ef96,011,Amoonguss,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0af50be9-d6a7-48ad-9ea3-9e4680f73649,018,Simipour,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,367556aa-91d5-4a0c-9ebf-f1cafd214adc,020,Palpitoad,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0c35baa2-8a60-4451-9fb5-d2135ccd37e5,021,Seismitoad,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9843c11b-bf08-40b1-a51a-fb687d032c2e,024,Alomomola,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e67ce404-eeac-43f1-9c40-ed4d76fe7fa7,029,Emolga,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5d718b0f-ade1-4222-a097-dd6d57f550d2,023,Carracosta,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,22fdaf96-df91-4612-8858-dd0ad4f16f14,026,Beartic,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b226b140-e217-4ea2-b5a5-b2c62a1b262e,028,Kyurem ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8d19b58d-090e-43f2-a4d4-cc262f9f2026,032,Eelektross,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2bca350d-b022-45bd-a5c4-de0767039b8f,031,Eelektrik,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,fb628e26-d01d-4788-abc8-aeb0f718bccc,034,Zekrom ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e81874f8-d7ad-4b65-8377-3aeffdc56961,036,Musharna,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,4c38e517-0ba3-4028-8014-094f8bb6dcbd,038,Duosion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1e7afe48-d715-4a6a-a894-a51beec32dc7,033,Thundurus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6cb2d2be-cc7d-4d0c-a129-3279b3cc85c8,042,Golett,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,22af990e-d895-420f-a437-19152fa9cd7a,053,Landorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0cfcc30d-1452-4e51-8923-eb64f25dddff,055,Whirlipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,33aa7309-0dcb-48db-8522-6a25525e40a6,035,Munna,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,47309347-3a08-41ec-8348-083982ed7dd7,041,Beheeyem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e96d820d-3bb1-4089-afa9-4d12729b80e4,050,Throh,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,813870c1-1ea5-453a-a665-19ebc3eb9301,059,Krookodile,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5192cd88-31da-4eef-b932-22dc10c7e307,040,Elgyem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1fa843b0-8c0a-43a8-85b5-26cd400b9cf6,045,Drilbur,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,aa0b8364-c189-42f7-a31b-195738ff184b,047,Timburr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c6a2c5fa-ae01-457d-a9fe-68e30a0c5553,048,Gurdurr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2e42fbbf-6172-4cfe-a70a-219fec9bb827,049,Conkeldurr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,08d3a885-b6a4-4537-af93-2e15fa46f55c,052,Crustle,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6cb5eab2-6b69-4aa0-8e00-0ca955a10dd0,056,Scolipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a8d45d5f-7e6c-4e6a-ba08-74d7cd014b24,057,Sandile,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2394b36b-f477-4e2f-89c0-a8f8a8cdbd70,076,Cinccino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,37727dda-3d6e-4a12-862b-55ea609dd4f0,060,Escavalier,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,10cd720a-5f20-470b-b7af-b597f06b1652,069,Fraxure,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0de3ae51-28ab-492c-af8a-f4e4aec1f114,071,Pidove,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,23847e0c-12b5-4266-83f0-a4876dfd16ef,072,Tranquill,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,24b6849c-35de-47b4-8233-d83f8f354b45,070,Haxorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ea4a8452-cc0d-41cc-8243-902ec91cc553,077,Rufflet,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f44cdf81-da7e-47e9-9442-6b279e4f7e18,078,Braviary,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,03211a33-acd5-44a6-bfbd-dfe93908a516,081,Energy Coin,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,31f762ee-eb98-4caf-a68e-3321caf69ea8,073,Unfezant,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,acca53a8-2a13-43fc-b6f2-cb8c6a4a5770,075,Minccino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,28bf50c3-7730-47e4-9f49-8e064e2547a6,084,Pokégear 3.0,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0595b8a4-c397-4868-84ef-ab588b1e4052,085,Professor's Research,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,00cb61c1-646b-4d0a-b7af-47a374ad67ac,080,Antique Cover Fossil,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9afc8895-6a7e-46e2-af33-50228cd332e3,082,Fennel,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b9c37960-4cf2-4c62-81d0-00dbe210375e,089,Pansage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,13bf10b2-9a53-486d-9377-a3631800971a,091,Petilil,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ec0039ec-a4d6-426c-bf48-abdc9ac83e80,088,Servine,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e593f91c-1c9e-4084-a931-67b04f05abba,090,Simisage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,80d3d056-3c3b-4227-91af-438376c6a86a,097,Darumaka,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0132d21c-f1a8-4774-ad2d-ec092c6e2f51,092,Lilligant,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,35188da0-579a-4870-aba3-4b31fbc51672,094,Karrablast,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f5054e98-8c4a-4708-a831-9e9a4fa76c93,096,Amoonguss,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,00121e16-72ac-47b4-8e8e-8f23a4176f76,101,Panpour,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,30c5d2b5-6742-4bca-bea2-fa1eaf0be826,093,Maractus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f86d8977-e749-4a0f-b1fb-c285f32ea10e,100,Volcarona,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,dd36eb80-2dd2-46c8-abbf-831a615e7cb0,109,Cubchoo,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,724a3d10-6bc5-437b-acb1-daf01e757caa,118,Solosis,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,32c1cfef-0013-4877-8981-7380caae159d,098,Darmanitan,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,16d62a4a-1d75-47a8-a28c-db3f05ad410a,099,Larvesta,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6312c972-92ff-4e1b-8123-f2ceae5e35d3,106,Tirtouga,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,39fc1ead-3c45-42f5-9ff3-511d16238338,108,Alomomola,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f2d7cac4-cd74-479a-b4cc-9142cc3bed72,102,Simipour,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,78608d7f-4f1a-455f-8351-bad6418c2a0f,105,Seismitoad,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,8c8039d4-7c70-47f4-a912-3180e8ef0843,107,Carracosta,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9e8d4eff-df90-4394-90ec-c168103afe67,111,Cryogonal,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,20c269e7-e3b9-4fd2-99d0-81b2162be70e,113,Tynamo,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,961a3e3f-455d-470b-b28e-981faafd1f73,115,Eelektross,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d540597b-95dd-4f80-97a4-9a2c633b6720,117,Musharna,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3adc736f-f652-4fe9-81b7-53b95292208c,125,Timburr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2d2afa0e-ce2e-4c60-a923-1e5ada06b08d,114,Eelektrik,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5a967809-fa79-4c4e-9cd6-68e0e339bc37,120,Elgyem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5ad4709f-f8bf-4998-9e2e-0dede83f9a9d,121,Beheeyem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,5ed33f77-7950-4e49-99a3-69e09cd7a837,122,Golett,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,7b37bf81-f0ab-4188-8cb6-42434e9a0564,123,Golurk,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,b8f99b26-b747-4bbb-933e-0a2fd8d7a169,135,Sandile,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1e11e36e-4655-4eb2-9894-e0234d3e7850,142,Pawniard,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6df23bc0-a042-438e-8a5c-3d60d5e046be,145,Axew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,a8c69565-f02e-4f01-89b2-0d130cb45a4f,127,Conkeldurr,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,cc3dc6be-0975-409e-b334-756003138a72,131,Landorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,78b2b4cc-db13-4ec3-8388-e0ed6f41daa1,140,Klang,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,6ce876c9-059b-4810-afd5-2fb5159ad64d,144,Cobalion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,27e60024-1896-40a1-90dc-834eaef4835a,128,Throh,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,0a5a15fd-2bf6-4739-ab20-3f1e65496664,129,Dwebble,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c871747a-e9ec-4850-8199-a09998716ec3,133,Whirlipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3d209be7-f431-4fc3-a5cd-c1d4142d8819,134,Scolipede,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,c18b3dd8-f654-49e1-a722-858712a3cf5f,137,Krookodile,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1ed58d6e-6aa9-40f6-85ce-459e988b27a3,138,Escavalier,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,188d65ef-dfb2-45b0-9685-f4b51038954b,139,Klink,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,ea732ccc-20ae-4f75-a135-f1ba7e6a4860,141,Klinklang,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f9fe6433-0e92-4914-b787-bdf6d561ab64,143,Bisharp,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,43f46a42-9d20-4a30-98e0-9ecca82f03e4,147,Haxorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2774d6f4-3c4d-44f8-b464-ea37324e480d,162,Fennel,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1794c73d-9812-4b62-84df-d39df52cb0c0,166,Zekrom ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
