set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
A1,Genetic Apex,,e52b6f5b-5e1f-4f00-8e7e-d0eb6970e1dc,156,Rhyhorn,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ebbb363a-24f9-4542-a326-17f670836575,165,Arbok,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,68853e75-2aa3-4d8e-95a6-04640d2111cd,178,Mawile,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a0c7fd9c-1cf5-4a78-981f-b12f8568a9d7,159,Kabutops,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c1176b1f-4886-4af3-a3c4-1ac712cf9a51,163,Grapploct,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a2080437-05a8-4bc8-9ffc-96e01884f50e,169,Nidoran♂,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6a57e801-c654-4448-8c76-3bb13e045be5,172,Zubat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,df2c32b6-87e0-48a5-9b1f-4ba1087286e0,164,Ekans,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c27d607a-db45-4f38-97a9-c5b580558617,166,Nidoran♀,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c3e6683c-0402-4e7b-a12c-d9969dd9a3a8,170,Nidorino,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6791eb6c-bc64-4045-b4f5-7f250154c87e,173,Golbat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,56a60f99-84bf-4aed-a34f-ab79b206c6eb,175,Muk,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f98294c6-a023-43aa-9ccb-f73633075f34,168,Nidoqueen,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d36711bc-5cbd-474b-b86a-bee8357bf1ef,176,Koffing,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,67288ec7-ce05-4242-8f22-973d54f38b8a,177,Weezing,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,eefe977d-462a-49db-bdbe-60e91041c9e3,184,Dragonair,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,236e72f9-4a73-4dd7-9363-05a7a1fc1ad6,179,Pawniard,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,206bd959-9264-4914-bed6-5077790f4157,182,Melmetal,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,13301fcd-440b-4876-97da-2bf635c7aefd,186,Pidgey,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4cee9697-ebd2-4872-8fc3-deba9d31d303,189,Rattata,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a1d14274-1cc9-49ba-86d2-d188e0f3b612,207,Eevee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d100f90b-44c7-4936-bebd-a3e4603d1f05,180,Bisharp,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3e15a17e-7331-45fe-9e59-e78826fd5ccf,183,Dratini,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,98759255-ff0f-4978-8842-be67a1f268b8,187,Pidgeotto,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3eff5ebd-2312-4ab3-a3a6-119eb3f38e0b,195,Wigglytuff ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,573f376b-02c3-4e1f-9b8d-71f8e5d24dc8,198,Farfetch'd,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,46db7260-2a5c-4800-902a-b93894433955,188,Pidgeot,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fe521734-6768-49a6-9c60-3709bda20de6,191,Spearow,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bc8eda4f-b437-47f4-ab63-22ce6d3d1223,197,Persian,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3315646b-ece7-491d-af75-6684173f3e47,200,Dodrio,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d6fa645f-ccde-4b92-b110-eb4911508da7,216,Helix Fossil,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b85367f1-eb2b-4fea-9841-84fa2eb4d59c,192,Fearow,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,97715912-2039-4785-96f9-35ea884ebbdb,193,Jigglypuff,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,23dcd6ed-72dd-49b8-b81b-915d5f53682e,196,Meowth,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bbd47044-21b0-4ea9-9cb1-d3414e997713,199,Doduo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f1ce01c6-7435-431e-8708-a750f28a69a0,201,Lickitung,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ee3f75c9-98e7-445f-88a2-956ef4f44b2f,203,Kangaskhan,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,db067a5d-997c-4134-9c61-8c667b0fd51f,209,Porygon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1cf26794-b243-476b-83d6-0131a52743f8,210,Aerodactyl,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,499cd363-fdc2-4652-b654-11d50b67f054,221,Blaine,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4dd6c75d-0b06-43b0-96bd-3aa8ac254389,205,Ditto,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7029084c-5e42-4a91-8f91-a3e23aafcc6b,211,Snorlax,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,29f4393c-9b78-4d7e-9967-45ea1c659d11,214,Wooloo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e73dc1de-0489-4896-b2e0-94adb2536877,223,Giovanni,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d7f53e3d-3ece-46f2-885b-5a5fcec45e67,229,Pinsir,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d71530e9-3cf3-4511-b9dd-a385b0f2750d,212,Minccino,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3bc2df8e-4343-47c6-bd03-b5a455d998f3,215,Dubwool,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,cb205f08-6a93-47c9-b569-1e40540a4437,218,Old Amber,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9cb2583c-0889-4f27-acb9-5faef04731be,219,Erika,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6ea5f3ff-9093-4444-bf0a-db6a9db41488,222,Koga,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1b84c90a-3506-42e0-90ad-94f185e8e66d,233,Gyarados,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b6a70d09-d6a7-4d54-860d-73ede83a6e00,236,Alakazam,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e6c76926-d91e-4afe-9424-92c4689d8404,243,Weezing,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,54584e51-3b99-4e98-a0e7-7cb0c677c872,234,Lapras,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,85b3b758-62a6-46b7-85d2-a735360eed06,240,Nidoqueen,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,776255e8-f31b-4cab-9c96-281547f46cfc,249,Porygon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5e392187-0be1-4fe8-8e3f-0cff9637cdfd,262,Mewtwo ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,dc1742c6-c193-41ff-8c89-b8048d142259,278,Machamp ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,537a2cf8-b394-4c2d-a37c-6aa3e4ec22fd,241,Nidoking,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f40c2030-d42a-47a2-9620-efb3c00b161d,246,Meowth,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,405bb820-0dcb-4617-8f0a-64a7a852a0a9,247,Ditto,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,810bcacc-8e88-44da-b9ac-0a3add578ab6,244,Dragonite,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a68c07ae-dbde-41e7-9df6-4841bc68ea1d,248,Eevee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,85772e2e-d8ec-4f8d-a937-9ee21193380d,251,Venusaur ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fa5ed574-0d43-4bcb-82f4-b1c887c41f53,257,Starmie ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6668ca32-d239-4048-a1f8-f0030dd02af1,253,Charizard ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,eb57687f-b0a2-46e9-bf8e-5f962ca86cf9,255,Moltres ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8a1328bb-2ea4-40d2-9871-671142558be6,256,Blastoise ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,51b89d5c-e26c-44ed-88b6-a1a6d90f8be4,259,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,abf2aa94-57ac-4223-a6a9-3e2028d0af1b,260,Zapdos ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d414b44c-bf78-44ac-9f65-8867a845d47a,261,Gengar ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e0db1936-6057-465a-a228-a5ea3c42bb17,265,Wigglytuff ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,768d8fc9-a37a-4f74-b9c4-154a8b6f8f65,270,Giovanni,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,905518ee-dabd-4115-93bf-5ac5de637e66,275,Articuno ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,167bc7a9-1cad-4d9b-95d5-ad46ab5f6810,277,Gengar ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,72897a74-d592-4056-a2c9-1f68927442da,274,Moltres ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,451e0ab0-9827-4f6e-acdc-f933a90af527,284,Charizard ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,94520fa6-e7dc-4e5f-b7da-13fb30cde767,286,Mewtwo ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,49479767-5523-4352-88f4-f921a7dc647f,282,Mewtwo ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,36cca954-7da3-44f1-b2c0-a99cb8316905,002,Exeggutor,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,662ab3c3-1a13-43c6-9717-e0ca341c8674,049,Koffing,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,07fd06ea-0e2b-40af-8264-32ffc9cb7778,082,Leaf,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,709892d5-8d55-4072-9d9d-cea680422b6e,039,Swirlix,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,6b46f71b-d50a-4118-b47e-d5c5a26f9263,036,Flabébé,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,72eef3a4-222f-4109-850e-5532eb0908ca,037,Floette,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,e52752af-b0f6-4d90-95f6-b94fb8bbb0cc,005,Servine,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,62eb099d-aae8-4eb2-85f1-366fb64fe7c9,010,Ponyta,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,d7703816-9d6c-49ce-b23c-a18fec2920b5,040,Slurpuff,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,95171d13-8e34-4c23-92b2-83509e60effa,041,Mankey,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f968b3c4-f07d-48e6-899e-0e5321fa0aeb,043,Geodude,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,8bdddf59-7585-48db-b06b-b6790e368bb6,044,Graveler,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f1e117dd-a062-4a9c-b005-cf2f912b312c,059,Pidgeot ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,3ad5f0c6-a30e-40ee-bac2-b43b4c763615,004,Snivy,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,bc93e04f-0330-48c4-8382-895f2f56c654,009,Dhelmise,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,a1c9dce8-4bd4-4410-8e31-fb2dd099dd27,013,Larvesta,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,50469917-f02b-4f98-b611-c76ee35ad17d,020,Finneon,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,ee5de018-4f64-4b19-93d3-f1bd767807cd,023,Drednaw,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,7d2a4f9a-6716-4ecc-8e81-abe213bc9281,028,Joltik,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,a70cbee2-e6ca-4aaa-9306-a6c070f79d15,031,Mew,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,bc61a04e-5321-42a3-bd3a-af19077b20e5,035,Beheeyem,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,39c93aa8-827d-41fb-a29b-3d4a618dd4d6,038,Florges,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,344bcf0b-0a51-48e9-803b-4106f4e14460,042,Primeape,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,681dbc14-f807-47c5-9a10-7931a0c09f39,051,Purrloin,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,3c014aea-ba6e-4e6d-b559-b973d43de9f7,054,Whirlipede,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,ccaa68c5-156a-4d1d-868d-ac726f7fe40d,061,Eevee,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,81d1f309-5e8f-41cb-90d4-7bcf4efa09fd,064,Pokémon Flute,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,8d0c1b6a-7071-4b15-8db9-7d2e0fd82096,067,Blue,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,07eee492-cf7b-4a4f-bc76-4ed17d79a8ad,072,Vaporeon,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,09cedaf5-aeb7-4b91-b227-81d3bf08cfd7,076,Gyarados ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,ade21fcd-c87b-4f2c-a0ab-64322b95a3b4,081,Blue,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f240ece7-7005-43fd-9762-5b780fc3e408,085,Celebi ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,bdb54357-082d-4d7d-ab5e-d86932042614,025,Pikachu,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,017f314b-c644-4918-96e7-5cdcf804f3d5,058,Pidgeotto,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,2305490f-dddf-4ad7-8b58-9ff5355dd1f7,080,Budding Expeditioner,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,d258767e-0268-4196-a7b8-5243ddec6843,066,Budding Expeditioner,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,2039d4b7-80b2-41fa-b380-5c3f97bd60e7,003,Celebi ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,592e2438-27b1-4e96-b133-f323b2e36067,034,Elgyem,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,ef4e63df-16cc-4972-a501-efa45e699712,063,Old Amber,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,7ee43a7e-fa1c-479d-8ec1-352743699208,001,Exeggcute,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,49c6194d-d654-4ec6-86b5-0399b5e33668,006,Serperior,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,66b9ec66-4395-4a95-9754-aecdc577ac03,007,Morelull,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,ff24a3d7-b4b4-4520-bfa1-e8f01765297e,008,Shiinotic,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,b2cedd4f-f590-4340-bf69-69db11b4b74a,011,Rapidash,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,14fe4c25-d79b-417a-a3ed-0b664001ce0c,012,Magmar,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,4a92a5fc-23c5-4c6e-aec0-060895f90289,014,Volcarona,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,06845324-bdf0-484c-bafa-dec593b38c01,015,Salandit,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,21daa048-960f-490d-846f-a13d2f2e2762,016,Salazzle,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,2cf2c4e6-c9e9-483d-8af2-c7fed0073b0b,017,Magikarp,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,17f7dc32-5016-4827-9f14-7fe4e969e421,018,Gyarados ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,5570d449-e8c9-4603-a041-9fe50eef4c64,019,Vaporeon,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,2e99ecac-daca-47de-ac6e-385154880c75,026,Raichu,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,08c63d54-30eb-49cd-9900-d549df2e3f9d,029,Galvantula,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,06554a12-52fb-45b6-8af9-265880c83ef0,030,Dedenne,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,8c7533ff-e7fb-4523-b99a-42415d665b10,032,Mew ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,41fca281-5470-4298-90cb-ab1b283cddcc,021,Lumineon,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,0f87669b-9384-40c6-80cb-7bc7efec9fe7,022,Chewtle,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,49b9c085-70e3-40c0-9b0c-b0be67feb0d5,024,Cramorant,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,b759fc52-94dd-4b73-93c0-e00cbedf1a14,027,Electabuzz,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,329704b6-2d7c-49d3-a540-cf1be1d96255,033,Sigilyph,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f7ce8fe0-367d-427c-aedc-8bcbdd7dfdea,045,Golem,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,a56fbfea-b488-43b7-8fc4-1ebea265e8db,046,Aerodactyl ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,137fd48d-c457-4514-9a04-ae3eb5ca370f,047,Marshadow,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,51d352ad-9b4f-4bbf-b976-5fceb5b748b3,048,Stonjourner,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,46c5d673-8f06-4c46-afc7-b7b0f5732a2e,053,Venipede,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,d2aaa840-d82a-4bec-a016-27350ab930bc,050,Weezing,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,d080439d-b39e-4348-8594-fcf9740db8ba,052,Liepard,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,16c70193-dd52-4545-8ca2-49ae131e687e,055,Scolipede,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,8402012f-3443-4e4f-a613-97c472aec683,056,Druddigon,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f4e31882-4711-4aad-bcf8-26ea8951c58e,057,Pidgey,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,46f32653-b29f-4ac9-89ba-e9b38326dc99,060,Tauros,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,0902eb97-02b9-47cd-8cbd-01eda63efc97,065,Mythical Slab,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,3e28925c-68d6-4e86-8e59-ca070e5fa243,069,Exeggutor,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,29151f4c-1651-4c1d-87f1-9f5145d3cc1e,071,Salandit,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,43f9ebeb-f562-46c5-a315-f95bfb543537,075,Celebi ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,b53ed939-6163-427b-b3ab-1a29b9e6fedf,062,Chatot,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,582ad8df-5446-4e47-bd33-bbe7c8c523a3,068,Leaf,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,297300dd-77fa-4864-b938-790d966e6168,073,Dedenne,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,f41115fe-87c1-4d06-9155-c24288bdd98c,083,Mew ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,436f6cb8-a9ae-4877-b394-23f1d7055fb5,086,Mew ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,14ce0f4c-d4cb-410c-9bd0-16761186a87c,070,Serperior,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,61bcff35-eb48-468b-aa87-cda456f8d101,074,Marshadow,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,a048e28d-a4c8-4da7-b5ce-3c5ddcd9497a,077,Mew ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,2395dc49-55b8-41a6-a265-31e4978fd61f,078,Aerodactyl ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,c6485aae-2bcc-4f35-8c47-a68817e0af86,079,Pidgeot ex,base,domain_not_comparable,digital_only_excluded
A1a,Mythical Island,,8f04abf5-3463-4864-9b25-198b1a9dfe46,084,Aerodactyl ex,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,5dddf711-02d1-4912-8bc3-16e3ecc9a7de,018,Vespiquen,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,d8b6ccbf-2f14-4161-9cef-7234b0d8c7dc,033,Mamoswine,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,80eed2ce-f3d2-436a-9c54-a73a2cbbe170,124,Lickitung,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,d3aa12e4-ce49-4e54-badf-95b0f13b5a54,143,Regigigas,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,8a96c6a1-47a6-44ff-81f3-579fc095c8ba,006,Yanma,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,8121393e-cc43-4b5b-a5aa-7568c256ce5c,022,Shaymin,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,afe589f6-8a33-4a2f-a0b3-701235396f12,057,Electivire,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,e171899c-6596-4a0a-8195-b11b5874661b,071,Dusclops,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,eaa7739a-9551-4fa0-866a-dc942e805a6d,056,Electabuzz,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,b110ed3a-3e67-4c6c-953c-83f41db354d7,100,Poochyena,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,1e9a4d74-dc4e-44b2-9aa5-b097367c02ec,104,Spiritomb,base,domain_not_comparable,digital_only_excluded
A2,Space-Time Smackdown,,2933e42e-3a6a-46ba-a30a-974294978e9a,110,Darkrai ex,base,domain_not_comparable,digital_only_excluded
